10.0	0.041000000000000036
20.25	0.04094869862787953
20.5	0.03976292952402172
20.75	0.03857716042016379
21.0	0.03739139131630598
21.25	0.03620562221244816
21.5	0.03501985310859035
21.75	0.03383408400473242
22.0	0.03264831490087461
22.25	0.031462545797016794
22.5	0.03027677669315898
22.75	0.029091007589301165
23.0	0.02790523848544324
23.25	0.026719469381585426
23.5	0.02553370027772761
23.75	0.03344512547948375
24.0	0.05253337246080758
24.25	0.05046980921487465
24.5	0.030119923332514897
24.75	-0.03506965372334969
25.0	-0.032289228922182556
25.25	0.008774372752341386
25.5	0.05539986521538531
25.75	0.08854947144463132
26.0	0.10426186304285734
26.25	0.12101430663799218
26.5	0.12510428660999773
26.75	0.08630378980389408
27.0	0.06996687149934411
27.25	0.06689752119113657
27.5	0.0629101430214517
27.75	0.057520696207460476
28.0	0.05021986293902336
28.25	0.03435757463573208
28.5	0.01967641149443189
28.75	0.015944874490564143
29.0	0.014940144149648837
29.25	0.015427449186200537
29.5	-0.0002537422698527525
29.75	-0.0006247591349024528
30.0	0.021003179419288087
30.25	0.036506649324379636
30.5	0.04041202731035831
30.75	0.005049786171698045
31.0	-0.011677689771744548
31.25	-0.016116817056344157
31.5	0.007851132160807017
31.75	0.02286804633196149
32.0	0.02432197295721439
32.25	0.017838391720031432
32.5	0.011570901928717903
32.75	0.014796996629386272
33.0	0.01914948581167286
33.25	0.02428502921331699
33.5	0.011652004666543148
33.75	0.002407382273127534
34.0	-0.0010558335080541603
34.25	-0.0018197623397810947
34.5	-0.0015261552539043155
34.75	0.00016489245186190882
35.0	0.005640859366731976
35.25	0.013890176957222278
35.5	0.012555346735916073
35.75	0.011803740752277858
36.0	0.012458943737906791
36.25	0.01087189415314338
36.5	0.008727560698004622
36.75	0.007155073532495004
37.0	0.007885636033618248
37.25	0.010394127464312009
37.5	0.01075406773975185
37.75	0.012534962669653926
38.0	0.017002823028799963
38.25	0.01604553644276452
38.5	0.013308022959311105
38.75	0.010375209595067103
39.0	0.009514305739428353
39.25	0.010337989492790522
39.5	0.014015964948013049
39.75	0.018712060587181667
40.0	0.025039449419827164
40.25	0.027565161202398603
40.5	0.02886045413429339
40.75	0.03063262220970886
41.0	0.030464952276262558
41.25	0.028636623944936046
41.5	0.0224092737605307
41.75	0.017356276250551583
42.0	0.01524714663966975
42.25	0.018069625288788527
42.5	0.02249019930151608
42.75	0.025447972779498396
43.0	0.026561169471185142
43.25	0.02601204696894366
43.5	0.0279983021331911
43.75	0.032887818935341095
44.0	0.04347714718879203
44.25	0.04953486278926267
44.5	0.052880097554108496
44.75	0.04907992023746055
45.0	0.04882799389575465
45.25	0.051941768084600826
45.5	0.06149943994496798
45.75	0.07005722265819214
46.0	0.07494940495088842
46.25	0.07586609836481306
46.5	0.07479904057316411
46.75	0.07090526282999776
47.0	0.0685009748521862
47.25	0.06758369067230574
47.5	0.07299743141459947
47.75	0.07718363980359388
48.0	0.07672187769943628
48.25	0.07382207769983573
48.5	0.07077911158967964
48.75	0.07720010084884343
49.0	0.08775936274832785
49.25	0.10266679067849549
49.5	0.11723732144033827
49.75	0.13195803024766428
50.0	0.14717121957112533
50.25	0.16674195931900826
50.5	0.18808350732529422
50.75	0.20608598935900424
51.0	0.2198246064588787
51.25	0.22884768757525464
51.5	0.2361344096234217
51.75	0.24309622893616
52.0	0.24986665978765932
52.25	0.2599010529074538
52.5	0.27266089736600885
52.75	0.30130262788064643
53.0	0.3430893344136059
53.25	0.40017935456140863
53.5	0.47926987477011507
53.75	0.5622050166633705
54.0	0.6458588378571029
54.25	0.718581277708221
54.5	0.7844951054215354
54.75	0.8314700394769158
55.0	0.8714249345146458
55.25	0.9027748373698831
55.5	0.9255389116292165
55.75	0.944825965816625
56.0	0.9581609065812831
56.25	0.9680927260337979
56.5	0.9759971620350679
56.75	0.9807895038728113
57.0	0.9849090776239569
57.25	0.9881601324383634
57.5	0.9893140500879595
57.75	0.9901341163221172
58.0	0.9912323613266001
58.25	0.9929898214652984
58.5	0.9950639350517873
58.75	0.9944524122652002
59.0	0.9941264398491211
59.25	0.9941888401334668
59.5	0.9956757240329953
59.75	0.9970813640702157
60.0	0.9970876040986504
